73.3998825,100,10,Sprint
52.42392545,100,10,Sprint
41.94514011,100,10,Sprint
52.43057506,100,10,Sprint
41.93377205,100,10,Sprint
62.93237004,100,10,Sprint
41.93927034,100,10,Sprint
41.94329,100,10,Sprint
41.94031018,100,10,Sprint
52.43362544,100,10,Sprint
52.43021254,100,10,Sprint
52.42691257,100,10,Sprint
62.91934536,100,10,Sprint
31.46532956,100,10,Sprint
31.45782001,100,10,Sprint
40.93539505,100,10,Sprint
80.88350796,100,10,Sprint
120.875129,100,10,Sprint
136.31501,100,10,Sprint
146.8059252,100,10,Sprint
146.7947602,100,10,Sprint
167.7742,100,10,Sprint
167.77148,100,10,Sprint
104.85895,100,10,Sprint
136.313255,100,10,Sprint
62.91123018,100,10,Sprint
104.8627253,100,10,Sprint
94.37071501,100,10,Sprint
94.37352753,100,10,Sprint
94.36014145,100,10,Sprint
62.92336623,100,10,Sprint
62.90865056,100,10,Sprint
62.91462,100,10,Sprint
41.74201808,100,10,Sprint
31.61024017,100,10,Sprint
41.94547014,100,10,Sprint
31.44888224,100,10,Sprint
31.47053058,100,10,Sprint
33.04489635,100,10,Sprint
55.22862969,100,10,Sprint
62.64648186,100,10,Sprint
53.7575055,100,10,Sprint
88.28421026,100,10,Sprint
55.72987269,100,10,Sprint
36.00378026,100,10,Sprint
35.51036613,100,10,Sprint
36.00392619,100,10,Sprint
47.83929364,100,10,Sprint
36.50501608,100,10,Sprint
38.96240985,100,10,Sprint
81.86922857,100,10,Sprint
75.46035563,100,10,Sprint
51.78522217,100,10,Sprint
65.10402981,100,10,Sprint
44.88065428,100,10,Sprint
51.28968175,100,10,Sprint
49.81240429,100,10,Sprint
35.01835217,100,10,Sprint
30.3921742,100,10,Sprint
84.47941816,100,10,Sprint
70.56474407,100,10,Sprint
32.4518095,100,10,Sprint
45.33528343,100,10,Sprint
44.30084811,100,10,Sprint
43.78126477,100,10,Sprint
51.00044272,100,10,Sprint
51.51056311,100,10,Sprint
53.0593714,100,10,Sprint
58.72461807,100,10,Sprint
58.20856,100,10,Sprint
51.51190175,100,10,Sprint
58.71833218,100,10,Sprint
74.18173695,100,10,Sprint
76.75557009,100,10,Sprint
80.87156481,100,10,Sprint
81.90269357,100,10,Sprint
94.78596698,100,10,Sprint
88.59745038,100,10,Sprint
68.50677868,100,10,Sprint
52.02868298,100,10,Sprint
65.93984057,100,10,Sprint
59.23885649,100,10,Sprint
67.48038214,100,10,Sprint
44.80079588,100,10,Sprint
51.52895393,100,10,Sprint
59.75367781,100,10,Sprint
65.93595737,100,10,Sprint
59.23607426,100,10,Sprint
72.63496788,100,10,Sprint
66.45041663,100,10,Sprint
67.47964208,100,10,Sprint
74.17860642,100,10,Sprint
66.44815116,100,10,Sprint
79.84712185,100,10,Sprint
74.17720926,100,10,Sprint
66.96365222,100,10,Sprint
67.48152444,100,10,Sprint
58.22096958,100,10,Sprint
59.75003097,100,10,Sprint
53.05948526,100,10,Sprint
44.30066855,100,10,Sprint
43.78296612,100,10,Sprint
59.23987342,100,10,Sprint
50.99208996,100,10,Sprint
43.79154796,100,10,Sprint
51.51184034,100,10,Sprint
52.02394471,100,10,Sprint
58.72332998,100,10,Sprint
65.42449837,100,10,Sprint
58.723736,100,10,Sprint
58.20815754,100,10,Sprint
65.42081711,100,10,Sprint
59.74795134,100,10,Sprint
66.45726151,100,10,Sprint
60.2688532,100,10,Sprint
37.60312346,100,10,Sprint
59.75481754,100,10,Sprint
32.45252131,100,10,Sprint
47.90635417,100,10,Sprint
51.51174209,100,10,Sprint
49.4509305,100,10,Sprint
55.63374258,100,10,Sprint
56.14808,100,10,Sprint
47.90524628,100,10,Sprint
64.39082901,100,10,Sprint
66.45081271,100,10,Sprint
64.90519737,100,10,Sprint
69.54126632,100,10,Sprint
60.78410203,100,10,Sprint
38.1187255,100,10,Sprint
47.38829453,100,10,Sprint
52.54423188,100,10,Sprint
52.54271603,100,10,Sprint
53.05687931,100,10,Sprint
57.17803372,100,10,Sprint
60.2692268,100,10,Sprint
64.39135098,100,10,Sprint
65.93515564,100,10,Sprint
66.96553614,100,10,Sprint
70.57199525,100,10,Sprint
81.90425575,100,10,Sprint
70.56925275,100,10,Sprint
76.75432567,100,10,Sprint
81.39018251,100,10,Sprint
82.93299522,100,10,Sprint
66.96641427,100,10,Sprint
73.14710976,100,10,Sprint
66.44941853,100,10,Sprint
71.60024605,100,10,Sprint
61.30037614,100,10,Sprint
67.99679649,100,10,Sprint
72.10835874,100,10,Sprint
62.84520937,100,10,Sprint
48.42375066,100,10,Sprint
60.27049133,100,10,Sprint
65.93713643,100,10,Sprint
57.17774745,100,10,Sprint
61.2987831,100,10,Sprint
66.96614284,100,10,Sprint
47.39136767,100,10,Sprint
55.11839193,100,10,Sprint
50.99576143,100,10,Sprint
45.84384376,100,10,Sprint
41.72726683,100,10,Sprint
55.63301306,100,10,Sprint
56.14820048,100,10,Sprint
55.63278757,100,10,Sprint
58.20832407,100,10,Sprint
61.81470949,100,10,Sprint
65.93550148,100,10,Sprint
60.78287023,100,10,Sprint
70.05535126,100,10,Sprint
67.48274723,100,10,Sprint
74.69277397,100,10,Sprint
30.40498992,100,10,Sprint
38.6517656,100,10,Sprint
36.59026394,100,10,Sprint
31.43114122,100,10,Sprint
36.59180166,100,10,Sprint
30.92636032,100,10,Sprint
41.22632355,100,10,Sprint
51.53223483,100,10,Sprint
38.13255825,100,10,Sprint
35.04388103,100,10,Sprint
31.94720549,100,10,Sprint
31.43541647,100,10,Sprint
32.46628131,100,10,Sprint
34.01317864,100,10,Sprint
35.55567802,100,10,Sprint
46.37882337,100,10,Sprint
38.13575859,100,10,Sprint
30.40924765,100,10,Sprint
30.40544663,100,10,Sprint
31.4359205,100,10,Sprint
31.43802678,100,10,Sprint
30.40395694,100,10,Sprint
37.10313389,100,10,Sprint
41.73952297,100,10,Sprint
58.23526782,100,10,Sprint
41.22541437,100,10,Sprint
35.03368403,100,10,Sprint
30.05252476,100,10,Sprint
41.20778734,100,10,Sprint
66.96827838,100,10,Sprint
52.54177024,100,10,Sprint
60.78410203,100,10,Sprint
53.05693623,100,10,Sprint
52.54444798,100,10,Sprint
45.32634541,100,10,Sprint
53.06022535,100,10,Sprint
37.60034,100,10,Sprint
45.33373227,100,10,Sprint
45.8485221,100,10,Sprint
44.81382665,100,10,Sprint
45.32929014,100,10,Sprint
46.36144939,100,10,Sprint
38.6335763,100,10,Sprint
36.5815309,100,10,Sprint
30.40482025,100,10,Sprint
35.03036699,100,10,Sprint
49.45067702,100,10,Sprint
83.95985587,100,10,Sprint
73.21798557,100,10,Sprint
52.42203837,100,10,Sprint
52.43089696,100,10,Sprint
31.45498517,100,10,Sprint
41.95088397,100,10,Sprint
31.45331675,100,10,Sprint
41.94895583,100,10,Sprint
31.45177596,100,10,Sprint
41.94878579,100,10,Sprint
31.45753125,100,10,Sprint
31.45897884,100,10,Sprint
31.45586631,100,10,Sprint
31.4542278,100,10,Sprint
41.94954101,100,10,Sprint
31.45174597,100,10,Sprint
41.94903836,100,10,Sprint
31.45290811,100,10,Sprint
31.4551089,100,10,Sprint
31.45982833,100,10,Sprint
31.45564508,100,10,Sprint
41.95004617,100,10,Sprint
31.45576882,100,10,Sprint
31.46782103,100,10,Sprint
31.4666259,100,10,Sprint
31.46369943,100,10,Sprint
31.45831878,100,10,Sprint
31.46986816,100,10,Sprint
31.46609122,100,10,Sprint
31.46221953,100,10,Sprint
31.45998586,100,10,Sprint
31.45841254,100,10,Sprint
31.45183969,100,10,Sprint
52.43860496,100,10,Sprint
41.93708585,100,10,Sprint
73.41089152,100,10,Sprint
52.42691257,100,10,Sprint
41.942955,100,10,Sprint
41.94178004,100,10,Sprint
41.94174004,100,10,Sprint
41.94773803,100,10,Sprint
38.96081216,100,10,Sprint
53.7608444,100,10,Sprint
46.85189439,100,10,Sprint
51.78786443,100,10,Sprint
45.37258263,100,10,Sprint
38.96120228,100,10,Sprint
38.46525303,100,10,Sprint
32.06088558,100,10,Sprint
38.46640845,100,10,Sprint
40.93167205,100,10,Sprint
32.05767899,100,10,Sprint
38.95804902,100,10,Sprint
38.47283106,100,10,Sprint
38.46575279,100,10,Sprint
38.96175032,100,10,Sprint
38.96136019,100,10,Sprint
40.93498514,100,10,Sprint
38.48830594,100,10,Sprint
38.44630382,100,10,Sprint
51.32462165,100,10,Sprint
33.53723219,100,10,Sprint
38.47102399,100,10,Sprint
38.46963898,100,10,Sprint
33.04426607,100,10,Sprint
39.45304171,100,10,Sprint
39.45686782,100,10,Sprint
38.96081216,100,10,Sprint
44.88559834,100,10,Sprint
39.45505461,100,10,Sprint
38.95816511,100,10,Sprint
45.8713157,100,10,Sprint
44.88021022,100,10,Sprint
58.6974929,100,10,Sprint
40.43884233,100,10,Sprint
45.87136219,100,10,Sprint
38.46967796,100,10,Sprint
33.0402683,100,10,Sprint
38.96315068,100,10,Sprint
44.88326529,100,10,Sprint
45.37680445,100,10,Sprint
32.55266492,100,10,Sprint
42.2468168,100,10,Sprint
52.29038913,100,10,Sprint
52.76875779,100,10,Sprint
68.070449,100,10,Sprint
59.67529349,100,10,Sprint
68.06405039,100,10,Sprint
52.27491262,100,10,Sprint
50.79919427,100,10,Sprint
58.69185649,100,10,Sprint
43.40129474,100,10,Sprint
41.92355178,100,10,Sprint
41.91659341,100,10,Sprint
34.52531292,100,10,Sprint
33.54286618,100,10,Sprint
33.55545054,100,10,Sprint
33.53686039,100,10,Sprint
33.54253025,100,10,Sprint
34.03004951,100,10,Sprint
33.54685991,100,10,Sprint
33.54434197,100,10,Sprint
33.5422963,100,10,Sprint
34.0359387,100,10,Sprint
33.53887541,100,10,Sprint
34.03032536,100,10,Sprint
41.42822218,100,10,Sprint
69.54245181,100,10,Sprint
63.62050958,100,10,Sprint
44.87962708,100,10,Sprint
54.74804554,100,10,Sprint
53.7593928,100,10,Sprint
55.23812343,100,10,Sprint
37.97659014,100,10,Sprint
45.37616883,100,10,Sprint
45.37435673,100,10,Sprint
45.36859142,100,10,Sprint
55.73310484,100,10,Sprint
45.86750705,100,10,Sprint
45.86448354,100,10,Sprint
36.98925921,100,10,Sprint
53.271887,100,10,Sprint
45.86627135,100,10,Sprint
54.25715496,100,10,Sprint
46.35366068,100,10,Sprint
36.00936074,100,10,Sprint
36.4914363,100,10,Sprint
44.88676496,100,10,Sprint
45.37553322,100,10,Sprint
44.88097529,100,10,Sprint
35.51043598,100,10,Sprint
36.49570364,100,10,Sprint
44.88232091,100,10,Sprint
36.49227577,100,10,Sprint
44.88591407,100,10,Sprint
45.86448354,100,10,Sprint
44.88039213,100,10,Sprint
45.37748607,100,10,Sprint
45.86704775,100,10,Sprint
44.88039213,100,10,Sprint
37.48327596,100,10,Sprint
36.00694804,100,10,Sprint
35.51082544,100,10,Sprint
36.00550788,100,10,Sprint
36.99802933,100,10,Sprint
36.01069387,100,10,Sprint
36.00363648,100,10,Sprint
36.50479409,100,10,Sprint
36.00363648,100,10,Sprint
36.00309785,100,10,Sprint
45.38224989,100,10,Sprint
36.00187042,100,10,Sprint
32.05735798,100,10,Sprint
38.46944408,100,10,Sprint
48.82445441,100,10,Sprint
67.07466427,100,10,Sprint
73.98288396,100,10,Sprint
62.13338589,100,10,Sprint
53.76299472,100,10,Sprint
44.38187333,100,10,Sprint
37.48586109,100,10,Sprint
37.00417332,100,10,Sprint
35.50866025,100,10,Sprint
35.51306286,100,10,Sprint
35.50773754,100,10,Sprint
35.50933327,100,10,Sprint
35.50901581,100,10,Sprint
36.49855126,100,10,Sprint
35.50990473,100,10,Sprint
35.5263514,100,10,Sprint
35.51210393,100,10,Sprint
36.00054009,100,10,Sprint
36.0037073,100,10,Sprint
44.3952796,100,10,Sprint
35.51011638,100,10,Sprint
35.50809307,100,10,Sprint
44.39115129,100,10,Sprint
35.50684873,100,10,Sprint
35.51317083,100,10,Sprint
35.50638741,100,10,Sprint
64.11044647,100,10,Sprint
38.63569491,100,10,Sprint
36.57111349,100,10,Sprint
42.24047447,100,10,Sprint
43.2688627,100,10,Sprint
48.93595664,100,10,Sprint
49.96768836,100,10,Sprint
49.45255756,100,10,Sprint
50.48378209,100,10,Sprint
47.38896109,100,10,Sprint
48.93604998,100,10,Sprint
41.20668214,100,10,Sprint
40.18313468,100,10,Sprint
44.30155579,100,10,Sprint
44.29854565,100,10,Sprint
50.99892273,100,10,Sprint
31.41918131,100,10,Sprint
43.27380454,100,10,Sprint
43.27094659,100,10,Sprint
43.7851478,100,10,Sprint
43.27003873,100,10,Sprint
44.30005595,100,10,Sprint
38.11792576,100,10,Sprint
35.02801803,100,10,Sprint
37.60473726,100,10,Sprint
37.6030876,100,10,Sprint
38.11994335,100,10,Sprint
37.08482038,100,10,Sprint
38.12299742,100,10,Sprint
43.78507473,100,10,Sprint
31.41927868,100,10,Sprint
37.60409172,100,10,Sprint
37.60297106,100,10,Sprint
31.93747046,100,10,Sprint
30.90392121,100,10,Sprint
38.642817,100,10,Sprint
31.93766082,100,10,Sprint
31.41735381,100,10,Sprint
35.18967124,100,10,Sprint
49.9679862,100,10,Sprint
60.45258737,100,10,Sprint
38.44629517,100,10,Sprint
46.3648348,100,10,Sprint
47.90706233,100,10,Sprint
46.36274546,100,10,Sprint
46.3592747,100,10,Sprint
37.60146499,100,10,Sprint
38.6328026,100,10,Sprint
47.90936972,100,10,Sprint
46.3583463,100,10,Sprint
47.39316429,100,10,Sprint
46.87484712,100,10,Sprint
46.37020825,100,10,Sprint
37.08526243,100,10,Sprint
47.39085922,100,10,Sprint
38.63469084,100,10,Sprint
37.60636016,100,10,Sprint
46.88378929,100,10,Sprint
37.08738439,100,10,Sprint
37.59924196,100,10,Sprint
46.88248128,100,10,Sprint
37.60627946,100,10,Sprint
46.88394581,100,10,Sprint
37.08794145,100,10,Sprint
46.88215709,100,10,Sprint
47.92245291,100,10,Sprint
37.08407777,100,10,Sprint
37.08252192,100,10,Sprint
52.48479285,100,10,Sprint
